,date,candidate,department,expense,value,provider,CNPJ
136,2017-05-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,TELEFONE MOVEL,153.24,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67
137,2017-06-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,137.8,S.A O ESTADO DE S. PAULO,61.533.949/0001-41
138,2017-06-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,COMBUSTIVEL,675.5,POSTO JENNER LTDA,61.699.179/0001-01
139,2017-06-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3450.0,J.L.E. GRÁFICA E EDITORA LTDA - EPP,03.584.717/0001-16
140,2017-06-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,60.0,CONDE e DELL ARINGA - DESENVOLVIMENTO DE SOFTWARES LTDA - EPP,09.613.772/0001-73
141,2017-06-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,250.0,CONDE e DELL ARINGA - DESENVOLVIMENTO DE SOFTWARES LTDA - EPP,09.613.772/0001-73
142,2017-06-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4000.0,ALEXSANDRO FERREIRA AUGUSTO,15.287.788/0001-36
143,2017-06-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,EVENTOS/SEMINARIOS,1430.0,VIRGU'S COMUNICAÇÃO VISUAL E ADESIVOS LTDA,07.373.241/0001-25
144,2017-06-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,1125.0,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
145,2017-06-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
146,2017-06-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,1126.0,PJRS LOCAÇÃO E COMÉRCIO DE EQUIPAMENTOS DE INFORMÁTICA LTDA,12.713.356/0001-51
147,2017-06-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,2135.05,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
148,2017-06-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,PROVEDOR DE INTERNET,95.7,TELEFONICA BRASIL S/A,02.558.157/0001-62
149,2017-07-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,68.9,S.A O ESTADO DE S. PAULO,61.533.949/0001-41
150,2017-07-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,COMBUSTIVEL,964.0,POSTO JENNER LTDA,61.699.179/0001-01
151,2017-07-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,60.0,CONDE e DELL ARINGA - DESENVOLVIMENTO DE SOFTWARES LTDA - EPP,09.613.772/0001-73
152,2017-07-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,250.0,CONDE e DELL ARINGA - DESENVOLVIMENTO DE SOFTWARES LTDA - EPP,09.613.772/0001-73
153,2017-07-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4000.0,ALEXSANDRO FERREIRA AUGUSTO,15.287.788/0001-36
154,2017-07-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,523.21,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
155,2017-07-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
156,2017-07-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,1126.0,PJRS LOCAÇÃO E COMÉRCIO DE EQUIPAMENTOS DE INFORMÁTICA LTDA,12.713.356/0001-51
157,2017-07-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,166.8,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
158,2017-07-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,24.0,MILTON DE ARAUJO GRAFICA E COPIADORA ME,13.038.410/0001-73
159,2017-07-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,PROVEDOR DE INTERNET,95.7,TELEFONICA BRASIL S/A,02.558.157/0001-62
160,2017-08-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,68.9,S.A O ESTADO DE S. PAULO,61.533.949/0001-41
161,2017-08-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,COMBUSTIVEL,1142.0,POSTO JENNER LTDA,61.699.179/0001-01
162,2017-08-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,60.0,CONDE e DELL ARINGA - DESENVOLVIMENTO DE SOFTWARES LTDA - EPP,09.613.772/0001-73
163,2017-08-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,250.0,CONDE e DELL ARINGA - DESENVOLVIMENTO DE SOFTWARES LTDA - EPP,09.613.772/0001-73
164,2017-08-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4000.0,ALEXSANDRO FERREIRA AUGUSTO,15.287.788/0001-36
165,2017-08-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,364.65,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
166,2017-08-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
167,2017-08-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,1126.0,PJRS LOCAÇÃO E COMÉRCIO DE EQUIPAMENTOS DE INFORMÁTICA LTDA,12.713.356/0001-51
168,2017-08-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1707.15,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
169,2017-08-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,PROVEDOR DE INTERNET,95.41,TELEFONICA BRASIL S/A,02.558.157/0001-62
170,2017-08-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,TELEFONE MOVEL,398.98,TELEFONICA BRASIL S/A,02.558.157/0001-62
171,2017-09-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,68.9,S.A O ESTADO DE S. PAULO,61.533.949/0001-41
172,2017-09-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,COMBUSTIVEL,1228.0,POSTO JENNER LTDA,61.699.179/0001-01
173,2017-09-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3000.0,J.L.E. GRÁFICA E EDITORA LTDA - EPP,03.584.717/0001-16
174,2017-09-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,250.0,CONDE e DELL ARINGA - DESENVOLVIMENTO DE SOFTWARES LTDA - EPP,09.613.772/0001-73
175,2017-09-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,500.0,MURYLLO ALEX RIBEIRO CARRICO,27.365.244/0001-24
176,2017-09-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4000.0,ALEXSANDRO FERREIRA AUGUSTO,15.287.788/0001-36
177,2017-09-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,EVENTOS/SEMINARIOS,54.0,NACIONAL CÓPIAS S/S LTDA - EPP,07.043.632/0001-81
178,2017-09-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,EVENTOS/SEMINARIOS,500.0,MURYLLO ALEX RIBEIRO CARRICO,27.365.244/0001-24
179,2017-09-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,1056.76,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
180,2017-09-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
181,2017-09-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,1126.0,PJRS LOCAÇÃO E COMÉRCIO DE EQUIPAMENTOS DE INFORMÁTICA LTDA,12.713.356/0001-51
182,2017-09-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,381.7,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
183,2017-09-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,PROVEDOR DE INTERNET,95.7,TELEFONICA BRASIL S/A,02.558.157/0001-62
184,2017-09-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,REPROGRAFIA (XEROX/ENCADERNAÇÃO),16.0,NACIONAL CÓPIAS S/S LTDA - EPP,07.043.632/0001-81
185,2017-09-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,TELEFONE MOVEL,553.66,TELEFONICA BRASIL S/A,02.558.157/0001-62
186,2017-10-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,68.9,S.A O ESTADO DE S. PAULO,61.533.949/0001-41
187,2017-10-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,COMBUSTIVEL,1429.0,POSTO JENNER LTDA,61.699.179/0001-01
188,2017-10-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,150.0,VISUAL ARTE COPIADORA EIRELLI - ME,13.058.505/0001-59
189,2017-10-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,445.0,FUNDAÇÃO DORINA NOWILL PARA CEGOS,60.507.100/0001-30
190,2017-10-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,250.0,CONDE e DELL ARINGA - DESENVOLVIMENTO DE SOFTWARES LTDA - EPP,09.613.772/0001-73
191,2017-10-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,500.0,MURYLLO ALEX RIBEIRO CARRICO,27.365.244/0001-24
192,2017-10-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4000.0,ALEXSANDRO FERREIRA AUGUSTO,15.287.788/0001-36
193,2017-10-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,EVENTOS/SEMINARIOS,500.0,MURYLLO ALEX RIBEIRO CARRICO,27.365.244/0001-24
194,2017-10-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,1202.05,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
195,2017-10-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
196,2017-10-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,1126.0,PJRS LOCAÇÃO E COMÉRCIO DE EQUIPAMENTOS DE INFORMÁTICA LTDA,12.713.356/0001-51
197,2017-10-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,396.95,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
198,2017-10-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,82.7,KALUNGA COM. E IND. GRÁFICA LTDA,43.283.811/0177-10
199,2017-10-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,PROVEDOR DE INTERNET,95.62,TELEFONICA BRASIL S/A,02.558.157/0001-62
200,2017-10-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,TELEFONE MOVEL,569.99,TELEFONICA BRASIL S/A,02.558.157/0001-62
201,2017-01-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,COMBUSTIVEL,296.53,AUTO POSTO GRANERO LTDA.,05.468.615/0001-60
202,2017-01-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,COMBUSTIVEL,150.0,AUTO POSTO ASTORGA LTDA ME,10.627.882/0001-73
203,2017-01-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,COMBUSTIVEL,170.0,POSTO PASSARELA ARICANDUVA LTDA,11.415.145/0001-70
204,2017-01-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,COMBUSTIVEL,150.0,AQUARIUM AUTO POSTO LTDA,65.391.146/0001-50
205,2017-01-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,4760.77,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62
206,2017-01-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,3000.0,GABRIEL WILLIAM DIAS,14.028.313/0001-62
207,2017-01-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,1050.59,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
208,2017-01-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1781.82,FMJ COMÉRCIO E ASSISTENCIA TÉCNICA EM COPIADORAS LTDA ME,07.915.380/0001-33
209,2017-01-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1550.9,NOVA VIDA PAPELARIA E COLETOR DIGITAL LTDA ME,25.321.968/0001-40
210,2017-01-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,TELEFONE MOVEL,218.82,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67
211,2017-02-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,COMBUSTIVEL,1083.76,AUTO POSTO GRANERO LTDA.,05.468.615/0001-60
212,2017-02-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,1197.0,ART IMPRESSA GRÁFICA E EDITORA LTDA ME,08.167.229/0001-27
213,2017-02-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,931.54,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62
214,2017-02-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
215,2017-02-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,1710.0,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99
216,2017-02-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,TELEFONE MOVEL,214.35,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67
217,2017-03-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,499.0,EDITORA CONFIANÇA LTDA.,04.735.670/0001-07
218,2017-03-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,68.9,S.A O ESTADO DE S. PAULO,61.533.949/0001-41
219,2017-03-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,COMBUSTIVEL,1236.47,AUTO POSTO GRANERO LTDA.,05.468.615/0001-60
220,2017-03-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,650.0,ART IMPRESSA GRÁFICA E EDITORA LTDA ME,08.167.229/0001-27
221,2017-03-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,7000.0,SHIHARA FREIRE PEREIRA SOCIEDADE DE ADVOGADOS,26.052.128/0001-92
222,2017-03-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,940.0,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62
223,2017-03-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,3000.0,GABRIEL WILLIAM DIAS,14.028.313/0001-62
224,2017-03-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
225,2017-03-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,2090.0,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99
226,2017-03-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,964.9,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
227,2017-03-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,PROVEDOR DE INTERNET,50.53,TELEFONICA BRASIL S/A,02.558.157/0001-62
228,2017-03-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,TELEFONE MOVEL,353.51,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67
229,2017-04-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,68.9,S.A O ESTADO DE S. PAULO,61.533.949/0001-41
230,2017-04-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,COMBUSTIVEL,1378.49,AUTO POSTO GRANERO LTDA.,05.468.615/0001-60
231,2017-04-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,7000.0,SHIHARA FREIRE PEREIRA SOCIEDADE DE ADVOGADOS,26.052.128/0001-92
232,2017-04-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,940.0,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62
233,2017-04-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
234,2017-04-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,2090.0,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99
235,2017-04-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,479.15,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
236,2017-04-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,800.0,FMJ COMÉRCIO E ASSISTENCIA TÉCNICA EM COPIADORAS LTDA ME,07.915.380/0001-33
237,2017-04-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,PROVEDOR DE INTERNET,65.9,TELEFONICA BRASIL S/A,02.558.157/0001-62
238,2017-04-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,TELEFONE MOVEL,318.44,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67
239,2017-05-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,855.4,EMPRESA FOLHA DA MANHÃ S.A.,60.579.703/0031-63
240,2017-05-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,68.9,S.A O ESTADO DE S. PAULO,61.533.949/0001-41
241,2017-05-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,COMBUSTIVEL,795.44,AUTO POSTO GRANERO LTDA.,05.468.615/0001-60
242,2017-05-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,7000.0,SHIHARA FREIRE PEREIRA SOCIEDADE DE ADVOGADOS,26.052.128/0001-92
243,2017-05-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,940.0,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62
244,2017-05-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4500.0,JOSE MS MOREIRA COMUNICAÇÃO ME,17.471.411/0001-68
245,2017-05-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
246,2017-05-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,2090.0,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99
247,2017-05-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,280.9,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
248,2017-05-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,TELEFONE FIXO,104.18,TELEFONICA BRASIL S/A,02.558.157/0001-62
249,2017-05-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,TELEFONE MOVEL,311.12,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67
250,2017-06-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,68.9,S.A O ESTADO DE S. PAULO,61.533.949/0001-41
251,2017-06-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,COMBUSTIVEL,1017.71,AUTO POSTO GRANERO LTDA.,05.468.615/0001-60
252,2017-06-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,2340.0,ART IMPRESSA GRÁFICA E EDITORA LTDA ME,08.167.229/0001-27
253,2017-06-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,7000.0,SHIHARA FREIRE PEREIRA SOCIEDADE DE ADVOGADOS,26.052.128/0001-92
254,2017-06-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,940.0,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62
255,2017-06-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4500.0,JOSE MS MOREIRA COMUNICAÇÃO ME,17.471.411/0001-68
256,2017-06-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,EVENTOS/SEMINARIOS,1120.0,ART IMPRESSA GRÁFICA E EDITORA LTDA ME,08.167.229/0001-27
257,2017-06-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
258,2017-06-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,2090.0,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99
259,2017-06-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,219.5,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
260,2017-06-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,800.0,FMJ COMÉRCIO E ASSISTENCIA TÉCNICA EM COPIADORAS LTDA ME,07.915.380/0001-33
261,2017-06-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,TELEFONE FIXO,121.77,TELEFONICA BRASIL S/A,02.558.157/0001-62
262,2017-06-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,TELEFONE MOVEL,228.0,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67
263,2017-07-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,68.9,S.A O ESTADO DE S. PAULO,61.533.949/0001-41
264,2017-07-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,COMBUSTIVEL,870.58,AUTO POSTO GRANERO LTDA.,05.468.615/0001-60
265,2017-07-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,1309.0,JOSE MS MOREIRA COMUNICAÇÃO ME,17.471.411/0001-68
266,2017-07-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,7000.0,SHIHARA FREIRE PEREIRA SOCIEDADE DE ADVOGADOS,26.052.128/0001-92
267,2017-07-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,940.0,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62
