,date,candidate,department,expense,value,provider,CNPJ
136,2017-07-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,60.0,CONDE e DELL ARINGA - DESENVOLVIMENTO DE SOFTWARES LTDA - EPP,09.613.772/0001-73
137,2017-07-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,250.0,CONDE e DELL ARINGA - DESENVOLVIMENTO DE SOFTWARES LTDA - EPP,09.613.772/0001-73
138,2017-07-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4000.0,ALEXSANDRO FERREIRA AUGUSTO,15.287.788/0001-36
139,2017-07-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,523.21,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
140,2017-07-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
141,2017-07-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,1126.0,PJRS LOCAÇÃO E COMÉRCIO DE EQUIPAMENTOS DE INFORMÁTICA LTDA,12.713.356/0001-51
142,2017-07-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,166.8,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
143,2017-07-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,24.0,MILTON DE ARAUJO GRAFICA E COPIADORA ME,13.038.410/0001-73
144,2017-07-01,ADRIANA RAMALHO,GABINETE DE VEREADOR,PROVEDOR DE INTERNET,95.7,TELEFONICA BRASIL S/A,02.558.157/0001-62
145,2017-01-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,COMBUSTIVEL,296.53,AUTO POSTO GRANERO LTDA.,05.468.615/0001-60
146,2017-01-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,COMBUSTIVEL,150.0,AUTO POSTO ASTORGA LTDA ME,10.627.882/0001-73
147,2017-01-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,COMBUSTIVEL,170.0,POSTO PASSARELA ARICANDUVA LTDA,11.415.145/0001-70
148,2017-01-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,COMBUSTIVEL,150.0,AQUARIUM AUTO POSTO LTDA,65.391.146/0001-50
149,2017-01-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,4760.77,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62
150,2017-01-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,3000.0,GABRIEL WILLIAM DIAS,14.028.313/0001-62
151,2017-01-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,1050.59,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
152,2017-01-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1781.82,FMJ COMÉRCIO E ASSISTENCIA TÉCNICA EM COPIADORAS LTDA ME,07.915.380/0001-33
153,2017-01-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1550.9,NOVA VIDA PAPELARIA E COLETOR DIGITAL LTDA ME,25.321.968/0001-40
154,2017-01-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,TELEFONE MOVEL,218.82,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67
155,2017-02-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,COMBUSTIVEL,1083.76,AUTO POSTO GRANERO LTDA.,05.468.615/0001-60
156,2017-02-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,1197.0,ART IMPRESSA GRÁFICA E EDITORA LTDA ME,08.167.229/0001-27
157,2017-02-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,931.54,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62
158,2017-02-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
159,2017-02-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,1710.0,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99
160,2017-02-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,TELEFONE MOVEL,214.35,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67
161,2017-03-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,499.0,EDITORA CONFIANÇA LTDA.,04.735.670/0001-07
162,2017-03-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,68.9,S.A O ESTADO DE S. PAULO,61.533.949/0001-41
163,2017-03-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,COMBUSTIVEL,1236.47,AUTO POSTO GRANERO LTDA.,05.468.615/0001-60
164,2017-03-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,650.0,ART IMPRESSA GRÁFICA E EDITORA LTDA ME,08.167.229/0001-27
165,2017-03-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,7000.0,SHIHARA FREIRE PEREIRA SOCIEDADE DE ADVOGADOS,26.052.128/0001-92
166,2017-03-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,940.0,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62
167,2017-03-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,3000.0,GABRIEL WILLIAM DIAS,14.028.313/0001-62
168,2017-03-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
169,2017-03-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,2090.0,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99
170,2017-03-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,964.9,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
171,2017-03-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,PROVEDOR DE INTERNET,50.53,TELEFONICA BRASIL S/A,02.558.157/0001-62
172,2017-03-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,TELEFONE MOVEL,353.51,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67
173,2017-04-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,68.9,S.A O ESTADO DE S. PAULO,61.533.949/0001-41
174,2017-04-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,COMBUSTIVEL,1378.49,AUTO POSTO GRANERO LTDA.,05.468.615/0001-60
175,2017-04-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,7000.0,SHIHARA FREIRE PEREIRA SOCIEDADE DE ADVOGADOS,26.052.128/0001-92
176,2017-04-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,940.0,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62
177,2017-04-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
178,2017-04-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,2090.0,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99
179,2017-04-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,479.15,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
180,2017-04-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,800.0,FMJ COMÉRCIO E ASSISTENCIA TÉCNICA EM COPIADORAS LTDA ME,07.915.380/0001-33
181,2017-04-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,PROVEDOR DE INTERNET,65.9,TELEFONICA BRASIL S/A,02.558.157/0001-62
182,2017-04-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,TELEFONE MOVEL,318.44,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67
183,2017-05-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,855.4,EMPRESA FOLHA DA MANHÃ S.A.,60.579.703/0031-63
184,2017-05-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,68.9,S.A O ESTADO DE S. PAULO,61.533.949/0001-41
185,2017-05-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,COMBUSTIVEL,795.44,AUTO POSTO GRANERO LTDA.,05.468.615/0001-60
186,2017-05-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,7000.0,SHIHARA FREIRE PEREIRA SOCIEDADE DE ADVOGADOS,26.052.128/0001-92
187,2017-05-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,940.0,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62
188,2017-05-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4500.0,JOSE MS MOREIRA COMUNICAÇÃO ME,17.471.411/0001-68
189,2017-05-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
190,2017-05-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,2090.0,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99
191,2017-05-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,280.9,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
192,2017-05-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,TELEFONE FIXO,104.18,TELEFONICA BRASIL S/A,02.558.157/0001-62
193,2017-05-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,TELEFONE MOVEL,311.12,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67
194,2017-06-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,68.9,S.A O ESTADO DE S. PAULO,61.533.949/0001-41
195,2017-06-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,COMBUSTIVEL,1017.71,AUTO POSTO GRANERO LTDA.,05.468.615/0001-60
196,2017-06-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,2340.0,ART IMPRESSA GRÁFICA E EDITORA LTDA ME,08.167.229/0001-27
197,2017-06-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,7000.0,SHIHARA FREIRE PEREIRA SOCIEDADE DE ADVOGADOS,26.052.128/0001-92
198,2017-06-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,940.0,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62
199,2017-06-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4500.0,JOSE MS MOREIRA COMUNICAÇÃO ME,17.471.411/0001-68
200,2017-06-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,EVENTOS/SEMINARIOS,1120.0,ART IMPRESSA GRÁFICA E EDITORA LTDA ME,08.167.229/0001-27
201,2017-06-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
202,2017-06-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,2090.0,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99
203,2017-06-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,219.5,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
204,2017-06-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,800.0,FMJ COMÉRCIO E ASSISTENCIA TÉCNICA EM COPIADORAS LTDA ME,07.915.380/0001-33
205,2017-06-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,TELEFONE FIXO,121.77,TELEFONICA BRASIL S/A,02.558.157/0001-62
206,2017-06-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,TELEFONE MOVEL,228.0,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67
207,2017-07-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,68.9,S.A O ESTADO DE S. PAULO,61.533.949/0001-41
208,2017-07-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,COMBUSTIVEL,870.58,AUTO POSTO GRANERO LTDA.,05.468.615/0001-60
209,2017-07-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,1309.0,JOSE MS MOREIRA COMUNICAÇÃO ME,17.471.411/0001-68
210,2017-07-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,7000.0,SHIHARA FREIRE PEREIRA SOCIEDADE DE ADVOGADOS,26.052.128/0001-92
211,2017-07-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,940.0,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62
212,2017-07-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4500.0,JOSE MS MOREIRA COMUNICAÇÃO ME,17.471.411/0001-68
213,2017-07-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,331.2,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
214,2017-07-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
215,2017-07-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,2090.0,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99
216,2017-07-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,333.9,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
217,2017-07-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,TELEFONE FIXO,118.43,TELEFONICA BRASIL S/A,02.558.157/0001-62
218,2017-07-01,ALESSANDRO GUEDES,GABINETE DE VEREADOR,TELEFONE MOVEL,306.6,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67
219,2017-01-01,ALFREDINHO,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,499.0,EDITORA CONFIANÇA LTDA.,04.735.670/0001-07
220,2017-01-01,ALFREDINHO,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,180.0,EDITORA CAROS AMIGOS LTDA,08.254.606/0001-65
221,2017-01-01,ALFREDINHO,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,150.0,PALAVRA LIVRE,14.620.529/0001-12
222,2017-01-01,ALFREDINHO,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3468.5,CRIAGRAPHY DESING E WEBDESING LTDA ME,09.001.036/0001-64
223,2017-01-01,ALFREDINHO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,330.0,TECNEGOCIOS SOLUÇOES EM INFORMATICA LTDA- ME,11.521.613/0001-90
224,2017-01-01,ALFREDINHO,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2058.08,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
225,2017-01-01,ALFREDINHO,GABINETE DE VEREADOR,REPROGRAFIA (XEROX/ENCADERNAÇÃO),7848.72,TOP MANUSEIO SOLUÇÕES LOGISTICAS GRAFICAS E POSTAIS LTDA-ME,23.826.867/0001-04
226,2017-02-01,ALFREDINHO,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,655.2,ABRIL COMUNICAÇÕES S/A,44.597.052/0079-22
227,2017-02-01,ALFREDINHO,GABINETE DE VEREADOR,COMBUSTIVEL,1033.76,TONINHO TRINTA AUTO POSTO LTDA,59.469.775/0001-53
228,2017-02-01,ALFREDINHO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,330.0,TECNEGOCIOS SOLUÇOES EM INFORMATICA LTDA- ME,11.521.613/0001-90
229,2017-02-01,ALFREDINHO,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
230,2017-02-01,ALFREDINHO,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),19.26,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
231,2017-02-01,ALFREDINHO,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,1930.0,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99
232,2017-02-01,ALFREDINHO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,5995.2,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
233,2017-03-01,ALFREDINHO,GABINETE DE VEREADOR,COMBUSTIVEL,262.47,TONINHO TRINTA AUTO POSTO LTDA,59.469.775/0001-53
234,2017-03-01,ALFREDINHO,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3500.0,CRIAGRAPHY DESING E WEBDESING LTDA ME,09.001.036/0001-64
235,2017-03-01,ALFREDINHO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,330.0,TECNEGOCIOS SOLUÇOES EM INFORMATICA LTDA- ME,11.521.613/0001-90
236,2017-03-01,ALFREDINHO,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,115.47,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
237,2017-03-01,ALFREDINHO,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
238,2017-03-01,ALFREDINHO,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,1930.0,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99
239,2017-03-01,ALFREDINHO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,4997.05,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
240,2017-03-01,ALFREDINHO,GABINETE DE VEREADOR,REPROGRAFIA (XEROX/ENCADERNAÇÃO),6960.0,TOP MANUSEIO SOLUÇÕES LOGISTICAS GRAFICAS E POSTAIS LTDA-ME,23.826.867/0001-04
241,2017-04-01,ALFREDINHO,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,2500.0,CRIAGRAPHY DESING E WEBDESING LTDA ME,09.001.036/0001-64
242,2017-04-01,ALFREDINHO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,330.0,TECNEGOCIOS SOLUÇOES EM INFORMATICA LTDA- ME,11.521.613/0001-90
243,2017-04-01,ALFREDINHO,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,5500.0,TOPLUS SOLUÇÕES EM INFORMATICA LTDA - EPP,17.901.883/0001-03
244,2017-04-01,ALFREDINHO,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,41.2,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
245,2017-04-01,ALFREDINHO,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
246,2017-04-01,ALFREDINHO,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),54.0,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
247,2017-04-01,ALFREDINHO,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,1930.0,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99
248,2017-04-01,ALFREDINHO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,3997.95,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
249,2017-05-01,ALFREDINHO,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,2500.0,CRIAGRAPHY DESING E WEBDESING LTDA ME,09.001.036/0001-64
250,2017-05-01,ALFREDINHO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,330.0,TECNEGOCIOS SOLUÇOES EM INFORMATICA LTDA- ME,11.521.613/0001-90
251,2017-05-01,ALFREDINHO,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,96.26,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
252,2017-05-01,ALFREDINHO,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
253,2017-05-01,ALFREDINHO,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),54.0,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
254,2017-05-01,ALFREDINHO,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,1930.0,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99
255,2017-05-01,ALFREDINHO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,4447.25,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
256,2017-06-01,ALFREDINHO,GABINETE DE VEREADOR,COMBUSTIVEL,1392.36,TONINHO TRINTA AUTO POSTO LTDA,59.469.775/0001-53
257,2017-06-01,ALFREDINHO,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3000.0,CRIAGRAPHY DESING E WEBDESING LTDA ME,09.001.036/0001-64
258,2017-06-01,ALFREDINHO,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3500.0,FSC SERVIÇOS GRAFICOS EIRELI,19.946.296/0001-66
259,2017-06-01,ALFREDINHO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,330.0,TECNEGOCIOS SOLUÇOES EM INFORMATICA LTDA- ME,11.521.613/0001-90
260,2017-06-01,ALFREDINHO,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,200.0,TOPLUS SOLUÇÕES EM INFORMATICA LTDA - EPP,17.901.883/0001-03
261,2017-06-01,ALFREDINHO,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,14.97,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
262,2017-06-01,ALFREDINHO,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
263,2017-06-01,ALFREDINHO,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,1930.0,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99
264,2017-06-01,ALFREDINHO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,4518.45,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
265,2017-07-01,ALFREDINHO,GABINETE DE VEREADOR,COMBUSTIVEL,956.08,TONINHO TRINTA AUTO POSTO LTDA,59.469.775/0001-53
